Wall time,Step,Value
1537398424.7402444,767353,3.7534916400909424
1537398430.6607194,768255,2.6057517528533936
1537398442.4405847,770036,2.5710649490356445
1537398446.02917,770552,1.9859834909439087
1537398451.3383,771314,2.4411134719848633
1537398471.164594,774269,2.9391446113586426
1537398496.2416632,777887,2.481356143951416
1537398497.1697798,778009,3.4934372901916504
1537398503.999334,778970,2.559525966644287
1537398515.7551699,780590,2.566581964492798
1537398517.7537098,780858,8.40524673461914
1537398590.3506496,790694,2.5506536960601807
1537398594.0175114,791219,1.9294904470443726
1537398594.6763885,791325,3.885430097579956
1537398597.3626602,791741,2.3019537925720215
1537398620.171134,795089,2.9169766902923584
1537398625.8615184,795911,4.6478352546691895
1537398634.6514847,797199,2.829566478729248
1537398635.5512133,797329,2.5836825370788574
1537398637.8388946,797656,3.6887621879577637
1537398645.0144603,798691,3.5421853065490723
1537398689.2767296,804800,3.1108038425445557
1537398690.8103306,805021,6.121862411499023
1537398699.2999997,806177,2.94148325920105
1537398702.6423533,806665,3.57936692237854
1537398711.1312356,807821,2.223391532897949
1537398711.4220333,807859,1.711017370223999
1537398713.8508587,808188,2.0071916580200195
1537398718.1102774,808822,3.368103504180908
1537398732.1287131,810852,1.8639771938323975
1537398746.9068825,813050,2.5525176525115967
1537398752.5702214,813887,2.083437442779541
1537398778.1128387,817160,2.765291690826416
1537398791.5463827,819063,3.9702541828155518
1537398801.4376235,820510,2.2513608932495117
1537398818.8707259,822896,8.20918083190918
1537398825.834296,823854,4.212342739105225
1537398836.3707938,825433,2.7815585136413574
1537398851.3236082,827422,2.6398768424987793
1537398860.3622992,828622,3.1827661991119385
1537398866.9408536,829569,2.858546257019043
1537398868.8866737,829830,2.641294002532959
1537398873.6483881,830465,2.9595110416412354
1537398914.4940171,836204,1.9702976942062378
1537398951.0704865,841381,5.385498046875
1537398993.8673716,846949,2.7504959106445312
1537399007.461681,849061,7.441097259521484
1537399012.465891,849793,4.912110805511475
1537399022.147713,851251,4.132691383361816
1537399029.4817662,852316,3.85835337638855
1537399031.3912225,852623,3.043980836868286
1537399041.5685182,854153,2.8713791370391846
1537399050.6597712,855519,3.5030345916748047
1537399071.1695712,858589,4.440009117126465
1537399081.9356592,860209,3.540562629699707
1537399089.2280462,861334,5.487700939178467
1537399089.293934,861343,2.464648723602295
1537399115.868783,865306,3.250574827194214
1537399138.730008,868741,2.8330485820770264
1537399139.5832086,868871,4.029272556304932
1537399191.9835656,875846,2.9988486766815186
1537399205.012794,877645,3.020092725753784
1537399211.0719867,878521,4.103811740875244
1537399212.1011417,878680,6.568001747131348
1537399214.9043777,879127,3.0660128593444824
1537399231.8626275,881572,2.2689950466156006
1537399244.6280675,883436,2.575814723968506
1537399257.4441037,885232,3.6577816009521484
1537399262.4168844,885893,4.932692527770996
1537399269.3951957,886896,2.5621440410614014
1537399316.0075555,893465,5.97524881362915
1537399319.5938432,893979,1.9717708826065063
1537399321.702875,894263,4.029444694519043
1537399323.5426145,894515,2.682279109954834
1537399329.384251,895344,2.844809055328369
1537399333.9871352,896025,3.4507079124450684
1537399342.5873063,897329,5.617788314819336
1537399353.7641068,898842,2.8743607997894287
1537399361.3699749,899883,4.717477321624756
1537399400.915954,904904,2.0104713439941406
1537399409.6964016,906155,6.923267364501953
1537399413.337382,906728,5.1262311935424805
1537399432.557838,909603,2.171851396560669
1537399451.6684349,912241,4.107336044311523
1537399458.660757,913199,3.2373507022857666
1537399467.0827978,914372,2.8508381843566895
1537399475.9501033,915542,4.023177623748779
1537399483.7591124,916632,2.517927646636963
1537399500.5789282,918958,4.735414981842041
1537399506.526322,919788,3.6220922470092773
1537399519.4090562,921580,2.2780637741088867
1537399525.0709739,922435,2.2440996170043945
1537399527.9485657,922868,2.9359192848205566
1537399531.4503906,923360,3.10666561126709
1537399533.5636864,923675,4.249089241027832
1537399535.1512287,923907,4.00814962387085
1537399574.0597658,929164,3.646907091140747
1537399578.2987897,929776,1.921610951423645
1537399610.3558083,934676,4.4738664627075195
1537399617.8402314,935884,2.2367866039276123
1537399628.3423617,937507,2.1672773361206055
